figure,panel,setup,source_type,energy_MeV,bw_mm,ctc_mm,depth_mm,depth_cm,FWHM_mm,source_file,notes
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,204,20.4,0.9743594730464484,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,207,20.7,0.975178450001854,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,210,21.0,0.9835159191659057,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,213,21.3,0.9928923470238654,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,216,21.6,0.9892185313313692,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,219,21.9,1.0107073062555654,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,222,22.2,1.0083542481149603,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,225,22.5,1.0095404986085565,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,228,22.8,1.037726684506641,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,231,23.1,1.0766196801389047,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,234,23.4,1.10628612407145,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,237,23.7,1.1260082613856652,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,240,24.0,1.1947456208113958,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,243,24.3,1.2251996178776219,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,246,24.6,1.3057831419408836,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,249,24.9,1.3919585976737232,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,252,25.2,1.5538679348764382,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,255,25.5,1.743314148619258,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,258,25.8,1.9477949842637858,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,261,26.1,2.4220786557843286,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,264,26.4,2.9094724210237994,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,267,26.7,3.3423020321268826,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,270,27.0,4.237925672694567,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,273,27.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,276,27.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,279,27.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,282,28.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,285,28.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,288,28.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,291,29.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,294,29.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,297,29.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,300,30.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,303,30.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,306,30.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,309,30.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,312,31.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,315,31.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,318,31.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,321,32.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,324,32.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,327,32.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,330,33.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,333,33.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,336,33.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,339,33.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,342,34.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,345,34.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,348,34.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,351,35.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,354,35.4,5.260960135988646,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,357,35.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,360,36.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,363,36.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,366,36.6,4.5562948729564,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,369,36.9,4.792026551659409,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,372,37.2,5.544758056878341,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,375,37.5,5.211362582446966,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,378,37.8,4.003482179827266,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,381,38.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,384,38.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,387,38.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,390,39.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,393,39.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,396,39.6,4.646660010622051,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,399,39.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,402,40.2,6.504530098550555,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,405,40.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,408,40.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,411,41.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,414,41.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,417,41.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,420,42.0,6.4068442192581045,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,423,42.3,6.450480669146414,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,426,42.6,6.494547684154597,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,429,42.9,6.539773606513338,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,432,43.2,6.585058199047022,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,435,43.5,6.63115213066393,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,438,43.8,6.677778460454786,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,441,44.1,6.724820633504541,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,444,44.4,6.772095952199872,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,447,44.7,6.820482625574097,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,450,45.0,6.870154236439395,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,453,45.3,6.9201604913100825,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,456,45.6,6.969746069573992,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,459,45.9,7.02040654700173,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,462,46.2,7.071606393575392,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,465,46.5,7.123588618763631,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,468,46.8,7.176636238328835,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,471,47.1,7.229646578716036,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,474,47.4,7.283874218759683,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,477,47.7,7.33901789468063,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,480,48.0,7.392700717091278,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,483,48.3,7.448129278369775,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,486,48.6,7.505397546713309,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,489,48.9,7.563313696528013,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,492,49.2,7.619259329168415,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,495,49.5,7.676479337684055,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,498,49.8,7.7350962019776635,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,501,50.1,7.793586336695543,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,504,50.4,7.854696696279429,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,507,50.7,7.915933292819824,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,510,51.0,7.97870066469867,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,513,51.3,8.041659947755912,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,516,51.6,8.104650854479464,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,519,51.9,8.167957654725981,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,522,52.2,8.232926097358883,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,525,52.5,8.296885346858138,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,528,52.8,8.366113844580214,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,531,53.1,8.432361034855118,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,534,53.4,8.497717179121494,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,537,53.7,8.567688426013202,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,540,54.0,8.639694729063775,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,543,54.3,8.711205729222803,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,546,54.6,8.780923470563744,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,549,54.9,8.85373760930134,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,175,0.5,1.8,552,55.2,8.936590185698932,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc18_175MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
