figure,panel,setup,homogeneity_dimension,energy_MeV,bw_mm,ctc_mm,target_depth_mm,target_depth_cm,homogeneous_flag,homogeneity_code,homogeneity_before_target_flag,relative_std_at_target,min_normalized_dose,max_normalized_dose,gamma,criterion,dose_threshold_flag,source_file,notes
fig_homogeneity,x,PBP_1D_array,x,100,0.5,1.0,75,7.5,1,2,1,,0.972067638067221,1.0143920785869884,0.5,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,1.2,75,7.5,1,2,1,,0.945792180700677,1.0278553807876945,0.4167,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,1.4,75,7.5,1,2,1,,0.921324953719441,1.040671022513741,0.3571,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,1.6,75,7.5,1,2,1,,0.9075794380481996,1.0471000322242037,0.3125,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,1.8,75,7.5,1,2,1,,0.8958140014199674,1.0515073962636092,0.2778,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,2.0,75,7.5,1,2,1,,0.8893884838648702,1.0517143961518576,0.25,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,2.2,75,7.5,1,2,1,,0.8951003656963228,1.0459868044599887,0.2273,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,2.4,75,7.5,1,2,1,,0.8955604694269437,1.0439413317075845,0.2083,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,2.6,75,7.5,1,2,1,,0.9110005005899636,1.0385382147686604,0.1923,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,2.8,75,7.5,1,2,1,,0.9169387536836947,1.0384402845624932,0.1786,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,3.0,75,7.5,1,1,0,,0.9456607128837562,1.0401192674547726,0.1667,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,3.2,75,7.5,1,1,0,,0.9680576161024319,1.0485103207542317,0.1562,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,3.4,75,7.5,1,1,0,,0.9633022204330774,1.0622581125679273,0.1471,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,3.6,75,7.5,0,0,0,,0.9424362712584224,1.0811051784630386,0.1389,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,3.8,75,7.5,0,0,0,,0.923413035776013,1.0977311484618024,0.1316,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,100,0.5,4.0,75,7.5,0,0,0,,0.8877420775132264,1.1336134257954387,0.125,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
